DokId;Kolejnosc;NrPozycji;SKU;TypPoz;IloscPlus;IloscMinus;CenaPoRab;Wartosc;Data;KolejnyWDniu;NrDok;TypDok;Aktywny;NrKolejny;AsId;Nazwa_towar;Kod;Marza;CenaDet;Nazwa_asort;Rok;Miesiac;RokMiesiac;DzienTygodnia;czy_remanent;ilosc_netto;Ruch;nazwa_dnia;dlugi_weekend;niedziela_handlowa;kategoria_dnia
1421696;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-14;200.0;DF/PAR/231014/5079/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1421730;8;8;11398;4;1.0;0.0;6.0093;6.0093;2023-10-14;234.0;DF/PAR/231014/5000/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1421764;2;2;11398;4;1.0;0.0;6.0093;6.0093;2023-10-14;268.0;DF/PAR/231014/5107/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1421823;2;2;11398;4;1.0;0.0;6.0093;6.0093;2023-10-14;327.0;DF/PAR/231014/5129/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1421826;2;2;11398;4;1.0;0.0;6.0093;6.0093;2023-10-14;330.0;DF/PAR/231014/5053/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1421846;2;2;11398;4;1.0;0.0;6.0093;6.0093;2023-10-14;350.0;DF/PAR/231014/5140/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1421848;3;3;11398;4;1.0;0.0;6.0093;6.0093;2023-10-14;352.0;DF/PAR/231014/5141/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1421918;2;2;11398;4;1.0;0.0;6.0093;6.0093;2023-10-14;422.0;DF/PAR/231014/5177/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1421924;2;2;11398;4;1.0;0.0;6.0093;6.0093;2023-10-14;428.0;DF/PAR/231014/5179/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1421958;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-14;462.0;DF/PAR/231014/5118/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1421964;2;2;11398;4;1.0;0.0;6.0093;6.0093;2023-10-14;468.0;DF/PAR/231014/5120/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1422013;4;4;11398;4;1.0;0.0;6.0093;6.0093;2023-10-14;517.0;DF/PAR/231014/5217/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1422146;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-14;650.0;DF/PAR/231014/5215/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1422146;2;2;11398;4;1.0;0.0;6.0093;6.0093;2023-10-14;650.0;DF/PAR/231014/5215/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1422155;2;2;11398;4;1.0;0.0;6.0093;6.0093;2023-10-14;659.0;DF/PAR/231014/5264/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1422204;5;5;11398;4;1.0;0.0;6.0093;6.0093;2023-10-14;708.0;DF/PAR/231014/5230/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1422322;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-14;826.0;DF/PAR/231014/5330/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1422324;5;5;11398;4;1.0;0.0;6.0093;6.0093;2023-10-14;828.0;DF/PAR/231014/5332/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1422719;199;185;11398;1;200.0;0.0;4.75;950.0;2023-10-16;124.0;PZ/23/1025;2;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;0;False;;;Poniedziałek;False;False;Poniedziałek
1422759;3;3;11398;4;1.0;0.0;6.0093;6.0093;2023-10-16;164.0;DF/PAR/231016/5558/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1422776;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-16;181.0;DF/PAR/231016/5441/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1422777;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-16;182.0;DF/PAR/231016/5574/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1422785;6;6;11398;4;1.0;0.0;6.0093;6.0093;2023-10-16;190.0;DF/PAR/231016/5582/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1422848;3;3;11398;4;1.0;0.0;6.0093;6.0093;2023-10-16;253.0;DF/PAR/231016/5641/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1422940;3;3;11398;4;1.0;0.0;6.0093;6.0093;2023-10-16;345.0;DF/PAR/231016/5443/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1422988;6;6;11398;4;1.0;0.0;6.0093;6.0093;2023-10-16;393.0;DF/PAR/231016/5480/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1422993;8;8;11398;4;1.0;0.0;4.75;4.75;2023-10-16;398.0;ST/23/207;23;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;0;False;;;Poniedziałek;False;False;Poniedziałek
1423045;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-16;450.0;DF/PAR/231016/5501/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1423070;1;1;11398;4;2.0;0.0;6.0093;12.0185;2023-10-16;475.0;DF/PAR/231016/5509/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1423112;5;5;11398;4;1.0;0.0;6.0093;6.0093;2023-10-16;517.0;DF/PAR/231016/5521/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1423276;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-16;674.0;DF/PAR/231016/5625/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1423304;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-16;702.0;DF/PAR/231016/5652/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1423308;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-16;706.0;DF/PAR/231016/5655/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1423317;10;10;11398;4;1.0;0.0;6.0093;6.0093;2023-10-16;715.0;DF/PAR/231016/5821/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1423481;3;3;11398;4;1.0;0.0;6.0093;6.0093;2023-10-16;879.0;DF/PAR/231016/5785/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1423674;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-17;135.0;DF/PAR/231017/5980/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1423839;2;2;11398;4;1.0;0.0;6.0093;6.0093;2023-10-17;297.0;DF/PAR/231017/6126/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1423874;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-17;332.0;DF/PAR/231017/5836/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1423923;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-17;383.0;DF/PAR/231017/6150/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1424131;5;5;11398;4;1.0;0.0;6.0093;6.0093;2023-10-17;591.0;DF/PAR/231017/5952/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1424131;6;6;11398;4;1.0;0.0;6.0093;6.0093;2023-10-17;591.0;DF/PAR/231017/5952/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1424134;5;5;11398;4;1.0;0.0;6.0093;6.0093;2023-10-17;594.0;DF/PAR/231017/5955/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1424138;2;2;11398;4;1.0;0.0;6.0093;6.0093;2023-10-17;598.0;DF/PAR/231017/5959/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1424207;7;6;11398;4;1.0;0.0;6.0093;6.0093;2023-10-17;664.0;DF/PAR/231017/6018/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1424252;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-17;707.0;DF/PAR/231017/6054/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1424309;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-17;764.0;DF/PAR/231017/6105/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1424404;3;3;11398;4;1.0;0.0;6.0093;6.0093;2023-10-17;859.0;DF/PAR/231017/6182/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1424450;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-17;905.0;DF/PAR/231017/6223/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1424601;3;3;11398;4;1.0;0.0;6.0093;6.0093;2023-10-18;36.0;DF/PAR/231018/6325/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;2;False;-0.0;-0.0;Środa;False;False;Środa
1424757;3;3;11398;4;1.0;0.0;6.0093;6.0093;2023-10-18;189.0;DF/PAR/231018/6472/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;2;False;-0.0;-0.0;Środa;False;False;Środa
1424795;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-18;227.0;DF/PAR/231018/6507/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;2;False;-0.0;-0.0;Środa;False;False;Środa
1424954;4;3;11398;4;1.0;0.0;6.0093;6.0093;2023-10-18;386.0;DF/PAR/231018/6625/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;2;False;-0.0;-0.0;Środa;False;False;Środa
1424973;3;3;11398;4;1.0;0.0;6.0093;6.0093;2023-10-18;405.0;DF/PAR/231018/6638/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;2;False;-0.0;-0.0;Środa;False;False;Środa
1425147;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-18;575.0;DF/PAR/231018/6364/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;2;False;-0.0;-0.0;Środa;False;False;Środa
1425236;2;2;11398;4;1.0;0.0;6.0093;6.0093;2023-10-18;661.0;DF/PAR/231018/6425/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;2;False;-0.0;-0.0;Środa;False;False;Środa
1425274;5;5;11398;4;1.0;0.0;6.0093;6.0093;2023-10-18;699.0;DF/PAR/231018/6712/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;2;False;-0.0;-0.0;Środa;False;False;Środa
1425331;3;3;11398;4;1.0;0.0;6.0093;6.0093;2023-10-18;756.0;DF/PAR/231018/6489/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;2;False;-0.0;-0.0;Środa;False;False;Środa
1425591;4;4;11398;4;1.0;0.0;6.0093;6.0093;2023-10-19;67.0;DF/PAR/231019/6810/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1425726;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-19;203.0;DF/PAR/231019/6921/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1425755;2;2;11398;4;1.0;0.0;6.0093;6.0093;2023-10-19;232.0;DF/PAR/231019/6628/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1426157;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-19;631.0;DF/PAR/231019/6767/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1426186;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-19;660.0;DF/PAR/231019/6792/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1426223;11;11;11398;4;1.0;0.0;6.0093;6.0093;2023-10-19;697.0;DF/PAR/231019/6815/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1426302;5;5;11398;4;1.0;0.0;6.0093;6.0093;2023-10-19;776.0;DF/PAR/231019/6880/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1426507;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-20;64.0;DF/PAR/231020/7270/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;4;False;-0.0;-0.0;Piątek;False;False;Piątek
1426663;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-20;221.0;DF/PAR/231020/7401/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;4;False;-0.0;-0.0;Piątek;False;False;Piątek
1426825;6;6;11398;4;1.0;0.0;6.0093;6.0093;2023-10-20;383.0;DF/PAR/231020/7029/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;4;False;-0.0;-0.0;Piątek;False;False;Piątek
1426898;2;2;11398;4;1.0;0.0;6.0093;6.0093;2023-10-20;456.0;DF/PAR/231020/7516/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;4;False;-0.0;-0.0;Piątek;False;False;Piątek
1426960;4;4;11398;4;1.0;0.0;6.0093;6.0093;2023-10-20;511.0;DF/PAR/231020/7072/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;4;False;-0.0;-0.0;Piątek;False;False;Piątek
1427072;4;4;11398;4;1.0;0.0;6.0093;6.0093;2023-10-20;622.0;DF/PAR/231020/7106/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;4;False;-0.0;-0.0;Piątek;False;False;Piątek
1427177;7;7;11398;4;1.0;0.0;6.0093;6.0093;2023-10-20;726.0;DF/PAR/231020/7171/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;4;False;-0.0;-0.0;Piątek;False;False;Piątek
1427177;8;8;11398;4;1.0;0.0;6.0093;6.0093;2023-10-20;726.0;DF/PAR/231020/7171/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;4;False;-0.0;-0.0;Piątek;False;False;Piątek
1427195;2;2;11398;4;1.0;0.0;6.0093;6.0093;2023-10-20;744.0;DF/PAR/231020/7188/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;4;False;-0.0;-0.0;Piątek;False;False;Piątek
1427292;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-20;841.0;DF/PAR/231020/7656/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;4;False;-0.0;-0.0;Piątek;False;False;Piątek
1427376;9;9;11398;4;1.0;0.0;6.0093;6.0093;2023-10-20;923.0;DF/PAR/231020/7690/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;4;False;-0.0;-0.0;Piątek;False;False;Piątek
1427602;2;2;11398;4;1.0;0.0;6.0093;6.0093;2023-10-21;82.0;DF/PAR/231021/7735/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1427858;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-21;338.0;DF/PAR/231021/7830/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1427975;1;1;11398;4;1.0;0.0;6.0093;6.0093;2023-10-21;455.0;DF/PAR/231021/7889/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;10;2023-10;5;False;-0.0;-0.0;Sobota;False;False;Sobota
